playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479293,2019,Brandon Tanev,PIT,L,5on4,68,394,43,13.29,1,0.85,0.8,0.85,1,0.83,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,1,5,28,8,2,6,27,0,3,11419,0,0,0,11,2.17,0.21,0.2,0.21,0.2,2,1,1,4,0,0,0,2,1,0,0.05,0.16,0,0,0,0,4,3,3,0.04,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.11,2.87,295,53,0,0,0,0,0,0
8474683,2019,Derek Grant,ANA,C,other,57,1944,43,14.81,0.8,0.46,0.4,0.43,0.41,0.44,154,5.34,2.89,0.28,0.55,0.16,1.57,1.54,2.61,2.89,2.61,0,0,5,2,1,8,3,3,1,1,1,0,1,1,2,4,0,0,17,0,1,0,2,1,4,0.09,0.16,2.64,1,0,2,8,7,7,0,0.08,0.36,1.14,1.84,1.84,1.77,43,8,20,5,10,2,6,4,31,17,24,4296,0,0,0,1,12.82,6.79,6.49,6.79,6.49,11,9,9,29,5,2,1,9,1,10,0.37,0.16,6.27,1,0,4,29,20,20,0.19,1.14,1.14,5.78,5.78,5.7,19.25,1.69,1.63,1.69,1.63,18,11,15,44,0,1,0,22,6,1,0.78,0.69,0.21,0,0,0,44,29,29,0.46,0.15,0.15,1.93,1.93,1.89,6.28,7.25,64,84,0.01,0.07,1,2,1,1
8474683,2019,Derek Grant,ANA,C,all,57,46962,1159,14.12,0.46,0.52,0.39,0.52,0.4,0.52,426,95.63,12.89,6.65,19.47,3.09,46.77,39.13,12.3,13.02,12.42,8,2,94,34,24,152,25,15,8,3,15,3,26,61,79,113,12,30,361,54,20,11,82,27,19,2.44,3.33,7.13,1,4,10,153.92,128,129.19,2,1.48,1.57,2.98,11.39,11.47,11.29,1159,98,313,148,600,144,132,157,726,361,334,157772,30,22,8,25,322.86,33.23,32.35,33.54,32.65,322,131,128,581,36,29,5,349,67,37,9.41,8.2,15.62,9,10,17,584.68,453,455.32,4.53,6.21,6.19,31.51,31.72,31.35,471.88,39.6,38.38,39.44,38.23,478,196,220,894,41,42,3,525,111,38,14.75,12.8,12.04,13,14,14,892.95,674,671.5,7.55,6.14,5.92,41.1,41.03,40.05,118.22,108.58,2546,2355,0,0,0,0,0,0
8474683,2019,Derek Grant,ANA,C,5on5,57,35030,836,14.12,0.41,0.51,0.4,0.51,0.41,0.51,489,72.35,6.91,4.79,16.22,2.3,37.67,29.11,6.65,7.03,6.76,6,2,69,28,20,117,15,7,5,2,13,3,20,49,62,90,11,28,240,52,14,9,71,15,11,2.19,1.79,2.93,0,2,5,118.92,97,98.19,2,1,0.86,1.83,6.08,6.16,6.09,836,52,166,120,498,120,99,108,509,240,219,130682,28,20,7,20,249.64,18.44,18.01,18.75,18.31,243,105,102,450,19,22,2,281,48,19,7.44,5.71,5.28,6,7,6,453.68,348,350.32,3.2,3.48,3.71,17.94,18.15,17.99,352.85,26.16,25.48,26,25.33,353,153,162,668,25,34,3,405,78,23,11.32,9.03,5.81,9,9,7,666.95,506,503.5,4.84,5.4,5.18,25.74,25.68,25.23,83.62,79.77,2041,1964,1.05,1.41,29,28,25,24
8474683,2019,Derek Grant,ANA,C,4on5,57,7522,208,14.75,0.25,0.23,0.2,0.19,0.23,0.2,116,10.55,1.88,0.74,1.18,0.26,2.98,5.97,1.86,1.88,1.86,2,0,13,0,2,15,5,3,1,0,0,0,0,9,10,10,1,2,83,2,3,1,3,7,3,0.06,0.94,0.87,0,1,2,15,13,13,0,0.17,0.34,0,2.04,2.04,2.02,208,6,127,21,54,6,24,32,146,83,14,8605,2,0,0,0,27.64,3.32,3.26,3.32,3.26,34,4,4,42,5,1,1,23,11,4,0.57,1.54,1.21,0,2,3,42,38,38,0.39,0.34,0.34,3.37,3.37,3.32,90.68,9.93,9.46,9.93,9.46,97,29,37,163,14,7,0,90,25,11,2.43,2.88,4.62,4,5,5,163,126,126,2.12,0.58,0.58,11.46,11.46,10.99,3.88,13.29,49,213,0,0.03,0,5,0,4
8474683,2019,Derek Grant,ANA,C,5on4,57,2466,72,9.37,0.88,0.85,0.82,0.89,0.84,0.87,263,7.4,1.21,0.84,1.52,0.36,4.55,2.52,1.18,1.21,1.18,0,0,7,4,1,12,2,2,1,0,1,0,5,2,5,9,0,0,20,0,2,0,6,4,1,0.1,0.43,0.68,0,1,1,12,11,11,0,0.23,0.02,0.02,1.43,1.43,1.4,72,32,0,2,38,16,3,13,40,20,53,8320,0,2,1,2,32.03,4.62,4.54,4.62,4.54,33,13,13,59,7,4,1,35,7,4,0.98,0.78,2.87,2,1,4,59,46,46,0.74,1.25,1.01,4.36,4.36,4.28,6.39,0.63,0.63,0.63,0.63,7,2,4,13,1,0,0,7,0,2,0.17,0,0.45,0,0,1,13,9,9,0.08,0,0,0.7,0.7,0.7,12.76,2.18,241,31,0,0,0,0,0,0
8478133,2019,Jake Evans,MTL,C,other,13,36,1,0.01,0.06,0.47,0.5,0.39,0.5,0.27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,200,0,0,0,0,0.71,0.01,0.01,0.01,0.01,0,1,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0,0,0.01,0.01,0.01,0.44,0.12,0.12,0.12,0.12,1,0,0,1,1,0,0,0,1,0,0,0.12,0,0,1,0,1,1,1,0.01,0,0,0.13,0.13,0.13,0.87,0.98,7,11,0,0,0,0,0,0
8478133,2019,Jake Evans,MTL,C,all,13,8122,194,3.08,0.43,0.53,0.47,0.54,0.47,0.52,140,14.03,1.4,1.11,3.03,0.43,7.58,5.45,1.34,1.38,1.32,0,1,14,5,6,25,3,2,0,1,1,3,8,5,12,17,0,0,29,16,5,3,11,7,1,0.24,0.84,0.32,1,0,1,24.73,19,19.02,2,0.24,0,0.32,1.31,1.29,1.26,194,25,26,24,119,24,24,25,121,29,26,39125,0,2,1,5,55.92,4.29,4.15,4.21,4.07,56,20,30,106,4,3,1,57,15,4,1.37,1.88,1.05,2,1,1,104.84,76,75.91,0.88,0.39,0.39,4.78,4.69,4.56,60.73,5.8,5.58,5.79,5.58,60,25,35,120,6,2,0,62,16,7,1.81,2.02,1.97,2,2,2,120.12,85,84.28,0.96,0.51,0.51,6.25,6.26,6.09,32.48,28.27,674,571,0,0,0,0,0,0
8478133,2019,Jake Evans,MTL,C,5on5,13,7246,170,3.08,0.5,0.55,0.47,0.56,0.46,0.53,139,12.6,1.38,0.96,2.82,0.38,6.79,4.68,1.33,1.36,1.3,0,1,12,5,6,23,3,2,0,1,1,3,7,4,10,15,0,0,25,16,4,3,9,7,1,0.22,0.84,0.32,1,0,1,22.73,17,17.02,2,0.2,0,0.32,1.26,1.24,1.21,170,20,20,22,108,22,20,20,108,25,20,31654,0,2,1,4,47,4.16,4.01,4.08,3.93,49,14,29,92,4,2,1,44,15,4,1.24,1.88,1.05,2,1,1,90.84,63,62.91,0.68,0.38,0.38,4.47,4.38,4.25,52.32,4.16,4.05,4.15,4.04,52,21,31,104,3,2,0,58,11,4,1.69,1.47,1,2,1,0,104.12,73,72.28,0.76,0.51,0.51,4.41,4.42,4.38,23.85,19.49,544,433,0.27,0.28,6,8,5,7
8478133,2019,Jake Evans,MTL,C,4on5,13,458,13,3.42,0.01,0.28,0.06,0.17,0.08,0.2,37,0.71,0.01,0.02,0.13,0.02,0.24,0.58,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.01,0.01,0.01,13,0,6,1,6,1,2,2,8,3,1,2006,0,0,0,0,0.71,0.01,0.01,0.01,0.01,1,0,0,1,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0.01,0,0,0.01,0.01,0.01,7.97,1.53,1.42,1.53,1.42,7,4,4,15,2,0,0,4,4,3,0.12,0.44,0.97,0,0,2,15,11,11,0.19,0,0,1.71,1.71,1.59,0.49,1.3,11,55,0,0,0,0,0,0
8478133,2019,Jake Evans,MTL,C,5on4,13,382,10,2.63,1,0.94,1,0.87,1,0.84,37,0.71,0.01,0.12,0.09,0.03,0.56,0.2,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.03,0,0,0.04,0.04,0.04,10,5,0,0,5,1,1,3,5,1,3,1107,0,0,0,1,7.5,0.12,0.12,0.12,0.12,6,5,1,12,0,1,0,11,0,0,0.12,0,0,0,0,0,12,11,11,0.18,0.02,0.02,0.29,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0.11,33,5,0,0,0,0,0,0
8478027,2019,Lucas Wallmark,FLA,C,other,67,1584,34,11.39,0.68,0.52,0.36,0.48,0.43,0.47,190,1.93,1.19,0.11,0.15,0.07,1.02,0.46,1.19,1.19,1.19,1,0,1,2,0,3,1,0,0,0,0,0,0,3,1,3,0,0,5,0,1,1,1,0,2,0.05,0,1.14,0,0,0,3,3,3,1,0.03,0,0,1.22,1.22,1.22,34,3,6,7,18,4,7,5,18,5,6,6829,0,2,1,0,10.79,6.09,5.89,6.09,5.89,9,6,2,17,3,0,0,5,1,9,0.19,0.16,5.73,0,0,3,17,15,15,0.13,0,0,6.22,6.22,6.02,14.07,2.85,2.6,2.85,2.6,16,4,10,30,3,2,2,11,3,6,0.51,0.33,2.02,0,0,3,30,20,20,0.34,0.72,0.72,2.47,2.47,2.29,13.47,12.51,111,122,0.04,0,2,0,1,0
8478027,2019,Lucas Wallmark,FLA,C,all,67,51238,1217,26.32,0.53,0.54,0.5,0.55,0.5,0.54,597,82.66,10.08,5.29,19.09,2.77,42.53,33.45,9.87,10.01,9.8,7,6,84,32,27,143,25,12,6,4,20,3,34,41,72,104,9,18,377,57,22,17,82,19,15,2.35,2.54,5.19,2,4,6,143.12,116,116,8,1.15,1.69,2.12,8.97,8.97,8.86,1217,156,163,184,714,185,142,171,719,377,375,193305,18,30,14,26,387.65,39.57,38.37,39.6,38.41,416,150,198,764,38,23,4,441,86,39,12.97,10.82,15.78,15,10,13,763.29,566,565.32,5.41,4.65,4.65,39.29,39.31,38.49,404.73,34.5,33.42,34.51,33.44,425,140,206,771,36,33,7,438,100,27,12.38,13.21,8.91,15,13,8,766.66,565,563.74,6.18,6.6,6.6,33.63,33.64,32.87,181.04,157.36,3294,2748,0,0,0,0,0,0
8478027,2019,Lucas Wallmark,FLA,C,5on5,67,41557,954,25.23,0.49,0.53,0.51,0.54,0.51,0.54,606,69.26,6.7,4.41,16.81,2.33,35.72,28.17,6.52,6.63,6.46,5,3,72,24,18,114,17,9,5,4,19,3,29,31,63,87,7,14,317,55,16,12,70,15,11,2.02,1.96,2.73,2,2,5,114.12,96,96,5,0.93,1.38,2.12,5.43,5.43,5.35,954,119,99,160,576,149,114,130,561,317,308,151419,14,22,10,20,315.43,24.8,24.09,24.89,24.19,344,111,168,623,25,20,4,365,68,22,10.42,8.47,5.91,12,7,6,623.64,455,455.35,4.11,3.9,4.21,24.24,24.31,23.89,319.81,25.99,25.41,25.97,25.41,330,115,160,605,28,23,3,345,84,16,10.22,11.05,4.71,15,11,2,600.19,445,443.37,4.29,4.2,4.35,25.54,25.51,25.2,114.17,100.23,2494,2085,1.44,1.36,20,36,19,28
8478027,2019,Lucas Wallmark,FLA,C,4on5,67,4029,131,23.49,0.19,0.19,0.12,0.17,0.14,0.2,313,1.55,0.21,0.06,0.24,0.04,0.43,1.02,0.21,0.21,0.21,0,1,2,0,1,3,1,0,0,0,0,0,1,1,2,2,0,0,31,1,2,2,1,1,0,0.02,0.19,0,0,0,0,3,2,2,2,0.01,0,0,0.22,0.22,0.22,131,4,57,6,64,11,17,21,82,31,10,16513,0,0,0,0,9.6,1.13,1.13,1.13,1.13,14,0,2,16,1,0,0,10,2,2,0.3,0.29,0.55,1,0,0,16,14,14,0.12,0,0,1.18,1.18,1.18,58.43,4.81,4.57,4.81,4.57,65,18,35,118,5,8,2,68,11,4,1.39,1.49,1.92,0,2,3,118,83,83,1.43,1.68,1.53,4.64,4.64,4.39,6.62,27.49,76,366,0,0.04,0,3,0,3
8478027,2019,Lucas Wallmark,FLA,C,5on4,67,4068,98,23.61,0.95,0.93,0.89,0.91,0.86,0.9,321,9.11,1.89,0.63,1.77,0.32,4.89,3.57,1.86,1.89,1.86,1,2,8,6,8,22,5,2,1,0,1,0,4,6,6,12,1,2,20,1,3,1,10,2,2,0.26,0.31,1.33,0,1,1,22,14,14,0,0.17,0.31,0,1.99,1.99,1.97,98,30,1,11,56,21,4,15,58,20,39,10341,2,4,2,2,43.48,6.82,6.55,6.82,6.55,41,29,23,93,8,2,0,52,12,6,1.71,1.53,3.58,2,2,4,93,70,70,0.95,0.58,0.27,6.98,6.98,6.79,7.78,0.34,0.34,0.34,0.34,9,2,0,11,0,0,0,10,1,0,0.18,0.16,0,0,0,0,11,11,11,0.08,0,0,0.41,0.41,0.41,22.03,1.77,333,31,0,0,0,0,0,0
8475181,2019,Nick Leddy,NYI,D,other,60,2647,50,9.9,0.56,0.4,0.54,0.52,0.59,0.55,96,2.24,0.22,0.14,0.89,0.17,1.01,0.58,0.22,0.22,0.22,1,1,2,1,1,4,3,1,0,0,0,0,1,1,1,2,1,2,0,0,2,1,2,1,0,0.08,0.14,0,0,1,0,4,3,3,0,0.04,0,0,0.26,0.26,0.26,50,6,14,6,24,7,5,7,31,0,0,4414,2,0,1,3,36.15,5.69,5.56,5.69,5.56,36,14,9,59,8,2,2,32,11,7,1.12,1.41,3.16,3,1,4,59,50,50,0.73,0.75,0.75,5.68,5.68,5.62,24.19,4.38,4.22,4.38,4.22,24,11,16,51,5,1,0,21,7,7,0.92,0.76,2.71,2,0,3,51,35,35,0.45,0.21,0.21,4.62,4.62,4.45,6.57,10.02,83,77,0.28,0,5,0,4,0
8475181,2019,Nick Leddy,NYI,D,all,60,76103,1525,9.75,0.47,0.51,0.46,0.48,0.46,0.49,167,80.01,3.26,4.87,20.86,2.61,49.49,36.91,3.22,3.24,3.2,9,9,72,46,62,180,21,3,7,0,19,2,29,58,69,115,7,14,0,62,17,52,109,9,0,2.2,1.06,0,2,1,0,179.39,118,118.03,29,1.01,1.53,0.04,4.22,4.21,4.16,1525,178,162,279,906,169,187,208,961,0,0,143467,14,6,4,72,580.72,50.79,49.71,51.03,49.94,609,207,291,1107,55,34,7,621,148,47,17,18.65,15.15,21,18,16,1107.3,816,818.23,8.65,7.97,7.97,51.46,51.74,51.01,678.05,56.29,54.51,56.24,54.48,659,305,345,1309,58,45,8,758,159,47,21.59,19,15.71,24,19,15,1316.17,964,967.88,9.47,10.05,10.18,55.58,55.66,54.75,110.16,106.06,2175,2354,0,0,0,0,0,0
8475181,2019,Nick Leddy,NYI,D,5on5,60,66809,1328,9.75,0.47,0.53,0.45,0.48,0.44,0.49,146,70.41,2.7,4.11,18.34,2.2,43.83,32.81,2.67,2.68,2.65,6,6,61,43,57,161,14,2,6,0,18,2,27,49,59,102,3,6,0,55,10,46,97,7,0,1.91,0.78,0,2,0,0,160.39,104,104.03,29,0.81,1.25,0.04,3.47,3.45,3.41,1328,138,133,260,797,140,163,178,847,0,0,116258,6,6,3,58,493.08,40.37,39.53,40.61,39.76,513,180,249,942,40,27,2,528,130,35,14.51,16.27,9.58,17,16,7,942.3,693,695.23,6.85,6.16,6.16,41.06,41.33,40.69,609.61,46.27,44.78,46.22,44.75,591,274,299,1164,48,42,8,692,139,34,19.49,16.87,9.92,22,17,9,1171.17,865,868.88,8.21,9.67,9.8,44.68,44.76,44.15,77.1,68.42,1714,1853,5.31,1.15,93,24,76,20
8475181,2019,Nick Leddy,NYI,D,4on5,60,2743,59,9.05,0.1,0.09,0.06,0.1,0.09,0.13,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,15,2,40,1,12,9,37,0,0,8738,2,0,0,0,3.5,0.54,0.54,0.54,0.54,4,1,0,5,1,0,0,3,1,1,0.05,0.11,0.38,0,0,1,5,5,5,0.05,0,0,0.59,0.59,0.59,34.12,4.79,4.67,4.79,4.67,31,19,26,76,5,2,0,35,9,6,0.81,0.9,3.08,0,2,3,76,50,50,0.65,0.16,0.16,5.28,5.28,5.15,1.72,16.67,30,273,0,0,0,0,0,0
8475181,2019,Nick Leddy,NYI,D,5on4,60,3904,88,10.85,0.88,0.9,0.9,0.9,0.88,0.9,107,5.82,0.19,0.52,1.34,0.2,4.04,2.7,0.19,0.19,0.19,1,2,7,2,4,13,3,0,0,0,1,0,1,7,7,9,2,4,0,1,4,5,9,0,0,0.19,0,0,0,0,0,13,9,9,0,0.13,0,0,0.31,0.31,0.31,88,32,0,11,45,21,7,14,46,0,0,7958,4,0,0,5,42.72,3.6,3.53,3.6,3.53,50,11,33,94,5,4,2,54,4,3,1.23,0.62,1.75,1,1,3,94,61,61,0.92,0.79,0.79,3.73,3.73,3.71,5.68,0.5,0.5,0.5,0.5,7,1,2,10,0,0,0,5,3,0,0.13,0.37,0,0,0,0,10,8,8,0.07,0,0,0.57,0.57,0.57,13.27,1.55,246,27,0,0,0,0,0,0
8474697,2019,Mark Borowiecki,OTT,D,other,53,1348,23,8.47,0.6,0.52,0.33,0.43,0.35,0.44,88,1.49,0.85,0.05,0.2,0.07,0.44,0.39,0.85,0.85,0.85,0,1,2,0,1,3,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0.04,0,0.81,0,0,1,3,2,2,1,0.01,0,0,0.86,0.86,0.86,23,4,7,4,8,3,2,3,15,0,0,2729,0,0,0,8,10.39,4.55,4.55,4.55,4.55,10,4,6,20,5,0,0,6,2,6,0.23,0.26,4.05,0,1,4,20,14,14,0.12,0,0,4.67,4.67,4.67,18.18,2.98,2.85,2.98,2.85,19,7,14,40,4,2,0,15,7,4,0.53,0.89,1.56,2,0,2,40,26,26,0.49,0.72,0.38,3.09,3.09,3,9.18,8.61,54,71,0.01,0,1,0,1,0
8474697,2019,Mark Borowiecki,OTT,D,all,53,56936,1297,10.02,0.46,0.51,0.4,0.5,0.43,0.5,241,63.17,3.17,3.01,16.38,2.16,33.94,30.33,3.15,3.14,3.11,1,9,63,26,28,117,17,7,6,0,17,5,19,35,56,82,17,38,0,199,10,30,84,3,2,1.7,0.35,1.12,5,0,2,115.34,89,87.79,27,0.62,1.45,0.16,3.63,3.59,3.57,1297,69,199,204,825,182,170,180,765,0,0,136252,38,20,7,120,426.42,41.67,40.59,41.38,40.33,422,162,149,733,43,49,8,433,100,51,13,12.26,16.4,17,10,16,721.71,584,578.68,5.85,8.71,8.71,38.74,38.58,38.22,555.75,49.05,47.47,49.49,47.89,556,232,318,1106,53,41,10,602,150,36,17.47,18.44,13.14,15,23,15,1116.72,788,794.96,8.8,8.97,8.97,48.89,49.3,48.36,114.95,110.16,2197,2190,0,0,0,0,0,0
8474697,2019,Mark Borowiecki,OTT,D,5on5,53,48400,1122,10.02,0.49,0.49,0.44,0.48,0.47,0.48,232,58.73,1.92,2.82,15.69,2,32.38,28.19,1.9,1.89,1.86,1,8,57,26,27,110,14,5,6,0,15,5,19,33,52,78,13,30,0,184,7,27,80,3,0,1.57,0.35,0,5,0,0,108.34,83,81.79,25,0.56,1.45,0.16,2.32,2.28,2.26,1122,60,127,194,741,165,139,151,667,0,0,108103,30,18,6,83,388.35,32.85,31.84,32.57,31.57,383,151,135,669,31,48,8,408,90,36,11.98,11.04,9.83,15,8,8,657.71,534,528.68,5.34,8.59,8.59,29.54,29.38,29.07,427.69,34.84,33.84,35.27,34.26,429,176,245,850,38,27,6,461,122,22,13.91,15.06,5.86,12,19,7,860.72,605,611.96,5.85,5.16,5.16,35.52,35.95,35.35,71.48,74.84,1624,1752,3.06,0.87,69,17,55,14
8474697,2019,Mark Borowiecki,OTT,D,4on5,53,7086,141,9.9,0.24,0.17,0.15,0.16,0.17,0.18,123,2.19,0.09,0.1,0.39,0.07,0.78,1.57,0.09,0.09,0.09,0,0,3,0,0,3,0,0,0,0,1,0,0,2,3,3,1,2,0,14,3,2,3,0,0,0.09,0,0,0,0,0,3,3,3,1,0.02,0,0,0.12,0.12,0.12,141,0,65,6,70,11,28,26,76,0,0,8197,2,0,0,0,24.57,3.46,3.44,3.46,3.44,27,5,7,39,6,1,0,18,7,7,0.71,0.83,1.92,2,1,3,39,32,32,0.31,0.12,0.12,3.65,3.65,3.65,107.61,11.04,10.59,11.04,10.59,105,49,59,213,11,12,4,124,20,10,3,2.33,5.71,1,4,6,213,154,154,2.44,3.09,3.43,10.05,10.05,9.8,3.01,14.89,44,228,0.1,0.01,2,1,2,1
8474697,2019,Mark Borowiecki,OTT,D,5on4,53,102,11,1.95,1,0.9,1,0.87,1,0.87,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,6,3,1,0,7,0,0,3743,0,0,0,9,0.8,0.13,0.1,0.13,0.1,0,1,0,1,0,0,0,0,1,0,0,0.13,0,0,0,0,1,1,1,0.04,0,0,0.17,0.17,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43,0.58,95,14,0,0,0,0,0,0
8479465,2019,Drake Caggiula,CHI,C,other,40,211,4,3.49,0.88,0.39,0.57,0.48,0.6,0.47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,2,0,1,0,0,1271,0,0,0,0,2.01,0.64,0.64,0.64,0.64,3,0,1,4,1,0,0,2,0,1,0.04,0,0.6,0,0,1,4,3,3,0.05,0,0,0.69,0.69,0.69,1.51,0.09,0.09,0.09,0.09,2,0,1,3,0,0,0,2,0,0,0.09,0,0,0,0,0,3,2,2,0.02,0,0,0.11,0.11,0.11,3.13,4.87,27,29,0,0,0,0,0,0
